<Pointer: void test(int)>/new Cat/2,<Pointer: void test(int)>/$r4,<Pointer: void test(int)>,1
<Pointer: void main(java.lang.String[])>/new Pointer/0,<Pointer: void main(java.lang.String[])>/$r0,<Pointer: void main(java.lang.String[])>,0
<Pointer: void main(java.lang.String[])>/new java.lang.StringBuilder/0,<Pointer: void main(java.lang.String[])>/$r8,<Pointer: void main(java.lang.String[])>,0
<Pointer: void test(int)>/new Dog/0,<Pointer: void test(int)>/$r0,<Pointer: void test(int)>,0
<Pointer: void main(java.lang.String[])>/new java.io.BufferedReader/0,<Pointer: void main(java.lang.String[])>/$r2,<Pointer: void main(java.lang.String[])>,0
<Pointer: void test(int)>/new Cat/0,<Pointer: void test(int)>/$r5,<Pointer: void test(int)>,10
<Pointer: void test(int)>/new Cat/0,<Pointer: void test(int)>/$r7,<Pointer: void test(int)>,1
<Pointer: void test(int)>/new Cat/1,<Pointer: void test(int)>/$r2,<Pointer: void test(int)>,0
<Pointer: void main(java.lang.String[])>/new java.io.InputStreamReader/0,<Pointer: void main(java.lang.String[])>/$r3,<Pointer: void main(java.lang.String[])>,0
