right,11,42
right,11,112
right,42,54
right,42,62
right,54,71
right,62,71
right,71,81
right,71,89
right,81,90
right,89,90
right,90,112
right,112,136
right,112,139
right,136,112
right,139,112
left,11,42
left,11,112
left,42,54
left,42,62
left,54,71
left,62,71
left,71,81
left,71,89
left,81,90
left,89,90
left,90,112
left,112,136
left,112,139
left,136,112
left,139,112
