right,Schwarz,foo,11
right,Schwarz,foo,42
right,Schwarz,foo,54
right,Schwarz,foo,62
right,Schwarz,foo,71
right,Schwarz,foo,81
right,Schwarz,foo,89
right,Schwarz,foo,90
right,Schwarz,foo,112
right,Schwarz,foo,136
right,Schwarz,foo,139
left,Schwarz,foo,11
left,Schwarz,foo,42
left,Schwarz,foo,54
left,Schwarz,foo,62
left,Schwarz,foo,71
left,Schwarz,foo,81
left,Schwarz,foo,89
left,Schwarz,foo,90
left,Schwarz,foo,112
left,Schwarz,foo,136
left,Schwarz,foo,139
