right,ForLoop,foo,11
right,ForLoop,foo,71
right,ForLoop,foo,77
right,ForLoop,foo,85
right,ForLoop,fox,96
right,ForLoop,fox,109
right,ForLoop,fox,153
right,ForLoop,fox,154
