right,11,11
right,11,71
right,11,77
right,11,85
right,71,71
right,71,85
right,77,77
right,77,85
right,85,85
right,96,96
right,96,109
right,96,153
right,96,154
right,109,109
right,109,154
right,153,153
right,153,154
right,154,154
