right,11,36,x,38
right,11,36,x,39
right,11,36,x,40
right,11,36,x,41
right,42,36,x,42
right,42,36,x,43
right,42,36,x,44
right,42,36,x,45
right,42,36,x,46
right,42,36,x,47
right,42,36,x,48
right,42,36,x,49
right,42,36,x,50
right,42,36,x,51
right,42,36,x,52
right,42,36,x,53
right,42,46,y,50
right,42,46,y,51
right,42,46,y,52
right,42,46,y,53
right,54,36,x,54
right,54,36,x,55
right,54,36,x,56
right,54,36,x,57
right,54,36,x,58
right,54,36,x,59
right,54,36,x,60
right,54,46,y,54
right,54,46,y,55
right,54,46,y,56
right,54,46,y,57
right,54,46,y,58
right,54,46,y,59
right,54,46,y,60
right,54,46,y,61
right,62,36,x,62
right,62,36,x,63
right,62,36,x,64
right,62,36,x,65
right,62,36,x,66
right,62,36,x,67
right,62,36,x,68
right,62,36,x,69
right,62,46,y,62
right,62,46,y,63
right,62,46,y,64
right,62,46,y,65
right,62,46,y,66
right,62,46,y,67
right,62,46,y,68
right,62,46,y,69
right,62,46,y,70
right,71,46,y,71
right,71,46,y,72
right,71,46,y,73
right,71,46,y,74
right,71,46,y,75
right,71,46,y,76
right,71,46,y,77
right,71,46,y,78
right,71,46,y,79
right,71,46,y,80
right,71,58,x,71
right,71,58,x,72
right,71,58,x,73
right,71,58,x,74
right,71,58,x,75
right,71,58,x,76
right,71,58,x,77
right,71,58,x,78
right,71,58,x,79
right,71,58,x,80
right,71,67,x,71
right,71,67,x,72
right,71,67,x,73
right,71,67,x,74
right,71,67,x,75
right,71,67,x,76
right,71,67,x,77
right,71,67,x,78
right,71,67,x,79
right,71,67,x,80
right,71,73,z,77
right,71,73,z,78
right,71,73,z,79
right,71,73,z,80
right,81,46,y,81
right,81,46,y,82
right,81,46,y,83
right,81,46,y,84
right,81,46,y,85
right,81,46,y,86
right,81,46,y,87
right,81,46,y,88
right,81,58,x,81
right,81,58,x,82
right,81,58,x,83
right,81,58,x,84
right,81,58,x,85
right,81,58,x,86
right,81,58,x,87
right,81,67,x,81
right,81,67,x,82
right,81,67,x,83
right,81,67,x,84
right,81,67,x,85
right,81,67,x,86
right,81,67,x,87
right,81,73,z,81
right,81,73,z,82
right,81,73,z,83
right,81,73,z,84
right,81,73,z,85
right,81,73,z,86
right,81,73,z,87
right,81,73,z,88
right,89,46,y,89
right,89,58,x,89
right,89,67,x,89
right,89,73,z,89
right,90,46,y,90
right,90,46,y,91
right,90,46,y,92
right,90,46,y,93
right,90,46,y,94
right,90,46,y,95
right,90,46,y,96
right,90,46,y,97
right,90,46,y,98
right,90,46,y,99
right,90,46,y,100
right,90,46,y,101
right,90,46,y,102
right,90,46,y,103
right,90,46,y,104
right,90,46,y,105
right,90,46,y,106
right,90,46,y,107
right,90,46,y,108
right,90,46,y,109
right,90,46,y,110
right,90,46,y,111
right,90,58,x,90
right,90,58,x,91
right,90,58,x,92
right,90,58,x,93
right,90,58,x,94
right,90,58,x,95
right,90,58,x,96
right,90,58,x,97
right,90,58,x,98
right,90,58,x,99
right,90,58,x,100
right,90,58,x,101
right,90,58,x,102
right,90,58,x,103
right,90,58,x,104
right,90,58,x,105
right,90,58,x,106
right,90,58,x,107
right,90,58,x,108
right,90,58,x,109
right,90,58,x,110
right,90,58,x,111
right,90,67,x,90
right,90,67,x,91
right,90,67,x,92
right,90,67,x,93
right,90,67,x,94
right,90,67,x,95
right,90,67,x,96
right,90,67,x,97
right,90,67,x,98
right,90,67,x,99
right,90,67,x,100
right,90,67,x,101
right,90,67,x,102
right,90,67,x,103
right,90,67,x,104
right,90,67,x,105
right,90,67,x,106
right,90,67,x,107
right,90,67,x,108
right,90,67,x,109
right,90,67,x,110
right,90,67,x,111
right,90,73,z,90
right,90,73,z,91
right,90,73,z,92
right,90,73,z,93
right,90,73,z,94
right,90,85,x,90
right,90,85,x,91
right,90,85,x,92
right,90,85,x,93
right,90,85,x,94
right,90,85,x,95
right,90,85,x,96
right,90,85,x,97
right,90,85,x,98
right,90,85,x,99
right,90,85,x,100
right,90,85,x,101
right,90,85,x,102
right,90,85,x,103
right,90,85,x,104
right,90,85,x,105
right,90,85,x,106
right,90,85,x,107
right,90,85,x,108
right,90,85,x,109
right,90,85,x,110
right,90,85,x,111
right,90,92,z,96
right,90,92,z,97
right,90,92,z,98
right,90,92,z,99
right,90,92,z,100
right,90,92,z,101
right,90,92,z,102
right,90,92,z,103
right,90,92,z,104
right,90,92,z,105
right,90,92,z,106
right,90,92,z,107
right,90,92,z,108
right,90,92,z,109
right,90,92,z,110
right,90,92,z,111
right,112,36,x,112
right,112,36,x,113
right,112,36,x,114
right,112,36,x,115
right,112,36,x,116
right,112,36,x,117
right,112,36,x,118
right,112,36,x,123
right,112,36,x,124
right,112,36,x,125
right,112,36,x,126
right,112,36,x,127
right,112,36,x,128
right,112,36,x,129
right,112,36,x,130
right,112,36,x,131
right,112,36,x,132
right,112,36,x,133
right,112,36,x,134
right,112,36,x,135
right,112,46,y,112
right,112,46,y,113
right,112,46,y,114
right,112,46,y,115
right,112,46,y,116
right,112,46,y,117
right,112,46,y,118
right,112,46,y,123
right,112,46,y,124
right,112,46,y,125
right,112,46,y,126
right,112,46,y,127
right,112,46,y,128
right,112,46,y,129
right,112,46,y,130
right,112,46,y,131
right,112,46,y,132
right,112,46,y,133
right,112,46,y,134
right,112,46,y,135
right,112,58,x,112
right,112,58,x,113
right,112,58,x,114
right,112,58,x,115
right,112,58,x,116
right,112,58,x,117
right,112,58,x,118
right,112,58,x,123
right,112,58,x,124
right,112,58,x,125
right,112,58,x,126
right,112,58,x,127
right,112,58,x,128
right,112,58,x,129
right,112,58,x,130
right,112,58,x,131
right,112,58,x,132
right,112,58,x,133
right,112,58,x,134
right,112,58,x,135
right,112,67,x,112
right,112,67,x,113
right,112,67,x,114
right,112,67,x,115
right,112,67,x,116
right,112,67,x,117
right,112,67,x,118
right,112,67,x,123
right,112,67,x,124
right,112,67,x,125
right,112,67,x,126
right,112,67,x,127
right,112,67,x,128
right,112,67,x,129
right,112,67,x,130
right,112,67,x,131
right,112,67,x,132
right,112,67,x,133
right,112,67,x,134
right,112,67,x,135
right,112,85,x,112
right,112,85,x,113
right,112,85,x,114
right,112,85,x,115
right,112,85,x,116
right,112,85,x,117
right,112,85,x,118
right,112,85,x,123
right,112,85,x,124
right,112,85,x,125
right,112,85,x,126
right,112,85,x,127
right,112,85,x,128
right,112,85,x,129
right,112,85,x,130
right,112,85,x,131
right,112,85,x,132
right,112,85,x,133
right,112,85,x,134
right,112,85,x,135
right,112,92,z,112
right,112,92,z,113
right,112,92,z,114
right,112,92,z,115
right,112,92,z,116
right,112,92,z,117
right,112,92,z,118
right,112,92,z,123
right,112,92,z,124
right,112,92,z,125
right,112,92,z,126
right,112,92,z,127
right,112,92,z,128
right,112,92,z,129
right,112,92,z,130
right,112,92,z,131
right,112,92,z,132
right,112,92,z,133
right,112,92,z,134
right,112,92,z,135
right,112,123,i,112
right,112,123,i,113
right,112,123,i,114
right,112,123,i,115
right,112,123,i,116
right,112,123,i,117
right,112,123,i,118
right,112,123,i,123
right,112,123,i,124
right,112,123,i,125
right,112,123,i,127
right,112,123,i,128
right,112,123,i,129
right,112,123,i,130
right,112,123,i,131
right,112,123,i,132
right,112,123,i,133
right,112,123,i,134
right,112,123,i,135
right,136,36,x,136
right,136,36,x,137
right,136,36,x,138
right,136,46,y,136
right,136,46,y,137
right,136,46,y,138
right,136,58,x,136
right,136,58,x,137
right,136,58,x,138
right,136,67,x,136
right,136,67,x,137
right,136,67,x,138
right,136,85,x,136
right,136,85,x,137
right,136,85,x,138
right,136,92,z,136
right,136,92,z,137
right,136,92,z,138
right,136,123,i,136
right,136,123,i,137
right,136,123,i,138
right,139,36,x,139
right,139,36,x,140
right,139,36,x,141
right,139,46,y,139
right,139,46,y,140
right,139,46,y,141
right,139,58,x,139
right,139,58,x,140
right,139,58,x,141
right,139,67,x,139
right,139,67,x,140
right,139,67,x,141
right,139,85,x,139
right,139,85,x,140
right,139,85,x,141
right,139,92,z,139
right,139,92,z,140
right,139,92,z,141
right,139,123,i,139
right,139,123,i,140
right,139,123,i,141
left,11,36,x,38
left,11,36,x,39
left,11,36,x,40
left,11,36,x,41
left,42,36,x,42
left,42,36,x,43
left,42,36,x,44
left,42,36,x,45
left,42,36,x,46
left,42,36,x,47
left,42,36,x,48
left,42,36,x,49
left,42,36,x,50
left,42,36,x,51
left,42,36,x,52
left,42,36,x,53
left,42,46,y,50
left,42,46,y,51
left,42,46,y,52
left,42,46,y,53
left,54,36,x,54
left,54,36,x,55
left,54,36,x,56
left,54,36,x,57
left,54,36,x,58
left,54,36,x,59
left,54,36,x,60
left,54,46,y,54
left,54,46,y,55
left,54,46,y,56
left,54,46,y,57
left,54,46,y,58
left,54,46,y,59
left,54,46,y,60
left,54,46,y,61
left,62,36,x,62
left,62,46,y,62
left,71,36,x,71
left,71,36,x,72
left,71,36,x,73
left,71,36,x,74
left,71,36,x,75
left,71,36,x,76
left,71,36,x,77
left,71,36,x,78
left,71,36,x,79
left,71,36,x,80
left,71,46,y,71
left,71,46,y,72
left,71,46,y,73
left,71,46,y,74
left,71,46,y,75
left,71,46,y,76
left,71,46,y,77
left,71,46,y,78
left,71,46,y,79
left,71,46,y,80
left,71,58,x,71
left,71,58,x,72
left,71,58,x,73
left,71,58,x,74
left,71,58,x,75
left,71,58,x,76
left,71,58,x,77
left,71,58,x,78
left,71,58,x,79
left,71,58,x,80
left,71,73,z,77
left,71,73,z,78
left,71,73,z,79
left,71,73,z,80
left,81,36,x,81
left,81,36,x,82
left,81,36,x,83
left,81,36,x,84
left,81,36,x,85
left,81,36,x,86
left,81,36,x,87
left,81,46,y,81
left,81,46,y,82
left,81,46,y,83
left,81,46,y,84
left,81,46,y,85
left,81,46,y,86
left,81,46,y,87
left,81,46,y,88
left,81,58,x,81
left,81,58,x,82
left,81,58,x,83
left,81,58,x,84
left,81,58,x,85
left,81,58,x,86
left,81,58,x,87
left,81,73,z,81
left,81,73,z,82
left,81,73,z,83
left,81,73,z,84
left,81,73,z,85
left,81,73,z,86
left,81,73,z,87
left,81,73,z,88
left,89,36,x,89
left,89,46,y,89
left,89,58,x,89
left,89,73,z,89
left,90,36,x,90
left,90,36,x,91
left,90,36,x,92
left,90,36,x,93
left,90,36,x,94
left,90,36,x,95
left,90,46,y,90
left,90,46,y,91
left,90,46,y,92
left,90,46,y,93
left,90,46,y,94
left,90,46,y,95
left,90,58,x,90
left,90,58,x,91
left,90,58,x,92
left,90,58,x,93
left,90,58,x,94
left,90,58,x,95
left,90,73,z,90
left,90,73,z,91
left,90,73,z,92
left,90,73,z,93
