right,88,46,y,90
right,88,46,y,91
right,88,46,y,92
right,88,46,y,93
right,88,46,y,94
right,88,46,y,95
right,88,46,y,96
right,88,46,y,97
right,88,46,y,98
right,88,46,y,99
right,88,46,y,100
right,88,46,y,101
right,88,46,y,102
right,88,46,y,103
right,88,46,y,104
right,88,46,y,105
right,88,46,y,106
right,88,46,y,107
right,88,58,x,88
right,88,58,x,89
right,88,58,x,90
right,88,58,x,91
right,88,58,x,92
right,88,58,x,93
right,88,58,x,94
right,88,58,x,95
right,88,58,x,96
right,88,58,x,97
right,88,58,x,98
right,88,58,x,99
right,88,58,x,100
right,88,58,x,101
right,88,58,x,102
right,88,58,x,103
right,88,58,x,104
right,88,58,x,105
right,88,58,x,106
right,88,58,x,107
right,88,77,x,88
right,88,77,x,89
right,88,77,x,90
right,88,77,x,91
right,88,77,x,92
right,88,77,x,93
right,88,77,x,94
right,88,77,x,95
right,88,77,x,96
right,88,77,x,97
right,88,77,x,98
right,88,77,x,99
right,88,77,x,100
right,88,77,x,101
right,88,77,x,102
right,88,77,x,103
right,88,77,x,104
right,88,77,x,105
right,88,77,x,106
right,88,77,x,107
right,88,84,z,88
right,88,84,z,89
right,88,84,z,90
right,88,84,z,91
right,88,84,z,92
right,88,84,z,93
right,88,84,z,94
right,88,84,z,95
right,88,84,z,96
right,88,84,z,97
right,88,84,z,98
right,88,84,z,99
right,88,84,z,100
right,88,84,z,101
right,88,84,z,102
right,88,84,z,103
right,88,84,z,104
right,88,84,z,105
right,88,84,z,106
right,88,84,z,107
right,88,95,j,88
right,88,95,j,89
right,88,95,j,90
right,88,95,j,91
right,88,95,j,92
right,88,95,j,93
right,88,95,j,94
right,88,95,j,95
right,88,95,j,96
right,88,95,j,97
right,88,95,j,98
right,88,95,j,99
right,88,95,j,100
right,88,95,j,101
right,88,95,j,102
right,88,95,j,103
right,88,95,j,104
right,88,95,j,105
right,88,95,j,106
right,88,95,j,107
right,108,36,x,108
right,108,36,x,109
right,108,36,x,110
right,108,46,y,108
right,108,46,y,109
right,108,46,y,110
right,108,58,x,108
right,108,58,x,109
right,108,58,x,110
right,108,77,x,108
right,108,77,x,109
right,108,77,x,110
right,108,84,z,108
right,108,84,z,109
right,108,84,z,110
right,108,95,j,108
right,108,95,j,109
right,108,95,j,110
right,111,36,x,111
right,111,36,x,112
right,111,36,x,113
right,111,36,x,114
right,111,46,y,111
right,111,46,y,112
right,111,46,y,113
right,111,46,y,114
right,111,58,x,111
right,111,58,x,112
right,111,58,x,113
right,111,58,x,114
right,111,77,x,111
right,111,77,x,112
right,111,77,x,113
right,111,77,x,114
right,111,84,z,111
right,111,84,z,112
right,111,84,z,113
right,111,84,z,114
right,111,95,j,111
right,111,95,j,112
right,111,95,j,113
right,111,95,j,114
right,115,36,x,115
right,115,36,x,116
right,115,36,x,117
right,115,36,x,118
right,115,36,x,119
right,115,36,x,120
right,115,46,y,115
right,115,46,y,116
right,115,46,y,117
right,115,46,y,118
right,115,46,y,119
right,115,46,y,120
right,115,58,x,115
right,115,58,x,116
right,115,58,x,117
right,115,58,x,118
right,115,58,x,119
right,115,58,x,120
right,115,77,x,115
right,115,77,x,116
right,115,77,x,117
right,115,77,x,118
right,115,77,x,119
right,115,77,x,120
right,115,84,z,115
right,115,84,z,116
right,115,84,z,117
right,115,84,z,118
right,115,84,z,119
right,115,84,z,120
right,115,95,j,115
right,115,95,j,116
right,115,95,j,117
right,115,95,j,118
right,115,95,j,119
right,115,95,j,120
right,121,36,x,121
right,121,36,x,122
right,121,36,x,123
right,121,36,x,124
right,121,36,x,125
right,121,36,x,126
right,121,46,y,121
right,121,46,y,122
right,121,46,y,123
right,121,46,y,124
right,121,46,y,125
right,121,46,y,126
right,121,58,x,121
right,121,58,x,122
right,121,58,x,123
right,121,58,x,124
right,121,58,x,125
right,121,58,x,126
right,121,77,x,121
right,121,77,x,122
right,121,77,x,123
right,121,77,x,124
right,121,77,x,125
right,121,77,x,126
right,121,84,z,121
right,121,84,z,122
right,121,84,z,123
right,121,84,z,124
right,121,84,z,125
right,121,84,z,126
right,121,95,j,121
right,121,95,j,122
right,121,95,j,123
right,121,95,j,124
right,121,95,j,125
right,121,95,j,126
right,127,36,x,127
right,127,36,x,128
right,127,36,x,129
right,127,36,x,130
right,127,36,x,131
right,127,36,x,132
right,127,46,y,127
right,127,46,y,128
right,127,46,y,129
right,127,46,y,130
right,127,46,y,131
right,127,46,y,132
right,127,58,x,127
right,127,58,x,128
right,127,58,x,129
right,127,58,x,130
right,127,58,x,131
right,127,58,x,132
right,127,77,x,127
right,127,77,x,128
right,127,77,x,129
right,127,77,x,130
right,127,77,x,131
right,127,77,x,132
right,127,84,z,127
right,127,84,z,128
right,127,84,z,129
right,127,84,z,130
right,127,84,z,131
right,127,84,z,132
right,127,95,j,127
right,127,95,j,128
right,127,95,j,129
right,127,95,j,130
right,127,95,j,131
right,127,95,j,132
right,133,36,x,133
right,133,36,x,134
right,133,36,x,135
right,133,36,x,136
right,133,36,x,137
right,133,36,x,138
right,133,46,y,133
right,133,46,y,134
right,133,46,y,135
right,133,46,y,136
right,133,46,y,137
right,133,46,y,138
right,133,58,x,133
right,133,58,x,134
right,133,58,x,135
right,133,58,x,136
right,133,58,x,137
right,133,58,x,138
right,133,77,x,133
right,133,77,x,134
right,133,77,x,135
right,133,77,x,136
right,133,77,x,137
right,133,77,x,138
right,133,84,z,133
right,133,84,z,134
right,133,84,z,135
right,133,84,z,136
right,133,84,z,137
right,133,84,z,138
right,133,95,j,133
right,133,95,j,134
right,133,95,j,135
right,133,95,j,136
right,133,95,j,137
right,133,95,j,138
right,139,36,x,139
right,139,36,x,140
right,139,36,x,141
right,139,36,x,142
right,139,36,x,143
right,139,36,x,144
right,139,46,y,139
right,139,46,y,140
right,139,46,y,141
right,139,46,y,142
right,139,46,y,143
right,139,46,y,144
right,139,58,x,139
right,139,58,x,140
right,139,58,x,141
right,139,58,x,142
right,139,58,x,143
right,139,58,x,144
right,139,77,x,139
right,139,77,x,140
right,139,77,x,141
right,139,77,x,142
right,139,77,x,143
right,139,77,x,144
right,139,84,z,139
right,139,84,z,140
right,139,84,z,141
right,139,84,z,142
right,139,84,z,143
right,139,84,z,144
right,139,95,j,139
right,139,95,j,140
right,139,95,j,141
right,139,95,j,142
right,139,95,j,143
right,139,95,j,144
right,145,36,x,145
right,145,36,x,146
right,145,36,x,147
right,145,46,y,145
right,145,46,y,146
right,145,46,y,147
right,145,58,x,145
right,145,58,x,146
right,145,58,x,147
right,145,77,x,145
right,145,77,x,146
right,145,77,x,147
right,145,84,z,145
right,145,84,z,146
right,145,84,z,147
right,145,95,j,145
right,145,95,j,146
right,145,95,j,147
right,148,36,x,148
right,148,46,y,148
right,148,58,x,148
right,148,77,x,148
right,148,84,z,148
right,148,95,j,148
right,149,36,x,149
right,149,46,y,149
right,149,58,x,149
right,149,77,x,149
right,149,84,z,149
right,149,95,j,149
right,150,36,x,150
right,150,46,y,150
right,150,58,x,150
right,150,77,x,150
right,150,84,z,150
right,150,95,j,150
right,151,36,x,151
right,151,46,y,151
right,151,58,x,151
right,151,77,x,151
right,151,84,z,151
right,151,95,j,151
right,152,36,x,152
right,152,46,y,152
right,152,58,x,152
right,152,77,x,152
right,152,84,z,152
right,152,95,j,152
right,153,36,x,153
right,153,46,y,153
right,153,58,x,153
right,153,77,x,153
right,153,84,z,153
right,153,95,j,153
